Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Duration,Flow Packets/s,SYN Flag Count,Label
4/7/2017 3:35,192.168.10.15,192.168.10.3,17,51608,53,2,2,100,156.0,50289,79.54025731,0,BENIGN
5/7/2017 1:46,192.168.10.8,192.168.10.3,17,51342,53,2,2,58,210.0,30653,130.4929371,0,BENIGN
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,50911,80,8,6,56,11607.0,80928558,0.172992085,0,DDoS
4/7/2017 2:59,192.168.10.19,192.168.10.3,17,19022,53,2,2,68,234.0,236,16949.15254,0,BENIGN
5/7/2017 2:09,192.168.10.12,23.208.101.109,6,59554,443,42,35,12003,13258.0,111259390,0.692076417,0,BENIGN
5/7/2017 1:27,192.168.10.15,192.168.10.3,17,65070,53,2,2,90,210.0,199,20100.50251,0,BENIGN
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,24365,80,4,0,24,0.0,187053,21.38431354,0,DDoS
5/7/2017 4:07,192.168.10.14,23.23.154.65,6,57558,80,2,0,12,0.0,75,26666.66667,0,BENIGN
5/7/2017 3:29,192.168.10.8,192.168.10.3,17,56376,53,2,2,92,284.0,177,22598.87006,0,BENIGN
4/7/2017 8:58,192.168.10.51,192.168.10.3,17,53136,389,2,2,104,178.0,129,31007.75194,0,BENIGN
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,35820,80,3,5,26,11601.0,683097,11.71136749,0,DDoS
5/7/2017 11:52,192.168.10.8,72.167.239.239,6,53918,80,2,0,12,0.0,5874,340.4834866,0,BENIGN
7/7/2017 4:31,192.168.10.9,104.97.125.111,6,10095,80,25,33,425,41079.0,116067114,0.499710883,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,33067,80,3,7,26,11601.0,893454,11.19251803,0,DDoS
5/7/2017 10:47,151.101.20.166,192.168.10.8,6,443,52055,3,0,43,0.0,5,600000.0,0,BENIGN
5/7/2017 10:57,192.168.10.3,192.168.10.1,17,62280,53,1,1,67,219.0,46705,42.82196767,0,BENIGN
4/7/2017 9:28,192.168.10.25,104.27.208.30,6,49562,443,25,16,2753,11190.0,33523495,1.223022838,0,BENIGN
5/7/2017 11:41,192.168.10.3,192.168.10.1,17,60467,53,1,1,60,76.0,534,3745.318352,0,BENIGN
4/7/2017 3:57,192.168.10.3,192.168.10.1,17,61295,53,1,1,48,129.0,91690,21.81262951,0,BENIGN
4/7/2017 4:24,192.168.10.8,192.168.10.3,17,64719,53,2,2,64,120.0,50643,78.98426239,0,BENIGN
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,24655,80,4,0,24,0.0,24027133,0.166478456,0,DDoS
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,21280,80,3,6,26,11601.0,107426,83.77860108,0,DDoS
7/7/2017 4:00,172.16.0.1,192.168.10.50,6,56365,80,5,0,30,0.0,658000,7.598784195,0,DDoS
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,29262,80,3,6,26,11607.0,331144,27.17850844,0,DDoS
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,54118,80,5,0,30,0.0,7816983,0.639632963,0,DDoS
5/7/2017 9:00,192.168.10.15,52.32.196.244,6,49701,443,15,13,1389,4022.0,61092522,0.458321233,0,BENIGN
4/7/2017 2:25,104.16.27.216,192.168.10.14,6,80,55121,2,0,0,0.0,1564,1278.772379,0,BENIGN
4/7/2017 9:53,192.168.10.50,192.168.10.3,17,1696,53,2,2,46,46.0,167,23952.09581,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,25711,80,4,0,24,0.0,3016210,1.326167608,0,DDoS
7/7/2017 4:10,172.16.0.1,192.168.10.50,6,55680,80,6,0,36,0.0,7464913,0.803760205,0,DDoS
7/7/2017 4:05,192.168.10.50,172.16.0.1,6,80,49237,8,9,11607,62.0,81184289,0.209400122,0,BENIGN
4/7/2017 3:05,52.84.143.147,192.168.10.8,6,80,55746,1,1,0,0.0,13,153846.1538,0,BENIGN
5/7/2017 11:28,74.119.118.84,192.168.10.9,6,443,17391,2,0,12,0.0,1,2000000.0,0,BENIGN
7/7/2017 4:05,172.16.0.1,192.168.10.50,6,49729,80,3,6,26,11601.0,1817312,4.952369213,0,DDoS
5/7/2017 3:37,192.168.10.50,192.168.10.8,6,21,60969,2,0,20,0.0,0,inf,1,BENIGN
4/7/2017 3:50,172.217.10.1,192.168.10.12,6,443,49200,2,1,0,0.0,42,71428.57143,0,BENIGN
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,62207,80,9,5,62,11607.0,81285766,0.172231876,0,DDoS
7/7/2017 4:12,192.168.10.50,172.16.0.1,6,80,58677,1,5,6,30.0,1761685,3.405830214,0,BENIGN
4/7/2017 3:35,192.168.10.3,192.168.10.1,17,60784,53,1,1,55,108.0,30432,65.72029443,0,BENIGN
4/7/2017 10:02,192.168.10.12,35.166.117.239,6,56298,443,2,0,0,0.0,4,500000.0,0,BENIGN
4/7/2017 4:29,192.168.10.9,192.168.10.3,17,49695,53,2,2,88,662.0,2279,1755.15577,0,BENIGN
5/7/2017 8:44,192.168.10.14,192.168.10.3,17,51726,53,2,2,98,328.0,24260,164.8804617,0,BENIGN
5/7/2017 11:01,192.168.10.12,23.60.139.27,6,54588,80,3,1,0,0.0,5406329,0.739873582,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,31964,80,2,5,20,11601.0,24390,287.00287,0,DDoS
5/7/2017 3:14,192.168.10.5,192.168.10.3,17,56709,53,4,2,168,162.0,30203,198.6557627,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,32585,80,5,0,30,0.0,11140228,0.448823848,0,DDoS
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,55615,80,9,6,62,11601.0,90655562,0.165461442,0,DDoS
5/7/2017 11:12,192.168.10.50,172.16.0.1,6,80,36650,7,15,11632,4672.0,20885655,1.053354563,0,BENIGN
5/7/2017 4:18,192.168.10.17,192.168.10.3,17,27442,53,2,2,96,148.0,868,4608.294931,0,BENIGN
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,53660,80,8,5,56,11607.0,88585997,0.146750056,0,DDoS
5/7/2017 12:05,172.217.7.196,192.168.10.25,6,443,51873,1,1,0,0.0,152,13157.89474,0,BENIGN
7/7/2017 4:12,172.16.0.1,192.168.10.50,6,59404,80,4,0,24,0.0,10284754,0.388925199,0,DDoS
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,18189,80,3,4,26,11607.0,1396084,5.014024944,0,DDoS
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,49797,80,8,4,56,11601.0,10422785,1.151323758,0,DDoS
7/7/2017 3:56,172.16.0.1,192.168.10.50,6,51763,80,8,5,56,11601.0,71688102,0.18134111,0,DDoS
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,57034,80,3,5,26,11607.0,577940,13.84226736,0,DDoS
7/7/2017 4:10,172.16.0.1,192.168.10.50,6,55763,80,5,0,30,0.0,4024893,1.242269049,0,DDoS
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,17907,80,3,4,26,11601.0,619975,11.29077785,0,DDoS
4/7/2017 3:29,192.168.10.16,192.168.10.3,17,8475,53,2,2,60,264.0,61513,65.02690488,0,BENIGN
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,22271,80,3,4,26,11601.0,64951,107.7735524,0,DDoS
4/7/2017 9:46,172.16.0.1,192.168.10.50,6,55674,21,9,15,112,188.0,8236536,2.913846306,0,FTP-Patator
5/7/2017 10:44,13.78.188.147,192.168.10.14,6,443,51561,1,1,6,6.0,54,37037.03704,0,BENIGN
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,51598,80,7,6,50,11607.0,9090439,1.430073949,0,DDoS
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,29834,80,3,5,26,11607.0,1353025,5.912677149,0,DDoS
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,62196,80,3,5,26,11601.0,683318,11.70757978,0,DDoS
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,64014,80,4,0,24,0.0,4611278,0.867438485,0,DDoS
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,58769,80,4,0,24,0.0,6197870,0.645383011,0,DDoS
4/7/2017 4:27,52.7.187.140,192.168.10.9,6,443,11092,3,0,31,0.0,4,750000.0,0,BENIGN
7/7/2017 4:27,192.168.10.16,192.168.10.3,17,30145,53,2,2,80,112.0,250,16000.0,0,BENIGN
5/7/2017 4:06,192.168.10.12,104.97.122.106,6,46676,443,25,20,1076,9185.0,117927785,0.381589462,0,BENIGN
5/7/2017 11:11,192.168.10.50,192.168.10.51,6,20520,48580,1,2,0,0.0,235,12765.95745,0,BENIGN
4/7/2017 3:02,192.168.10.3,192.168.10.1,17,62496,53,1,1,58,139.0,462,4329.004329,0,BENIGN
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,58274,80,4,0,24,0.0,12098935,0.330607611,0,DDoS
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,60047,80,3,6,26,11607.0,1820516,4.943653338,0,DDoS
5/7/2017 3:00,192.168.10.50,192.168.10.17,6,21,36665,1,1,0,0.0,52,38461.53846,0,BENIGN
4/7/2017 4:02,213.180.204.92,192.168.10.14,6,443,57521,2,1,0,0.0,128719,23.30658256,0,BENIGN
4/7/2017 2:43,151.101.46.2,192.168.10.9,6,443,7371,1,1,0,0.0,56,35714.28571,0,BENIGN
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,54492,80,3,6,26,11607.0,48778,184.50941,0,DDoS
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,40197,80,4,0,24,0.0,6563837,0.609399655,0,DDoS
5/7/2017 1:00,192.168.10.16,192.168.10.3,17,60366,53,2,2,78,184.0,30972,129.1489087,0,BENIGN
5/7/2017 11:03,192.168.10.3,192.168.10.1,17,61303,53,1,1,45,157.0,23786,84.08307408,0,BENIGN
4/7/2017 11:46,192.168.10.14,192.168.10.3,17,50282,53,2,2,94,350.0,60757,65.83603535,0,BENIGN
5/7/2017 1:20,192.168.10.5,64.238.147.53,6,52568,80,2,0,12,0.0,248,8064.516129,0,BENIGN
4/7/2017 10:53,74.119.118.66,192.168.10.14,6,80,53077,2,0,0,0.0,1,2000000.0,0,BENIGN
7/7/2017 4:12,172.16.0.1,192.168.10.50,6,60992,80,8,6,56,11607.0,98488281,0.142148892,0,DDoS
5/7/2017 3:18,192.168.10.5,151.101.0.166,6,53772,443,15,15,2146,2160.0,111333803,0.269459941,0,BENIGN
5/7/2017 4:17,104.19.192.102,192.168.10.16,6,443,46034,2,0,12,0.0,4,500000.0,0,BENIGN
4/7/2017 2:21,192.168.10.5,72.21.91.29,6,57892,80,17,16,881,1592.0,114198797,0.288969769,0,BENIGN
4/7/2017 4:06,192.168.10.9,192.168.10.3,17,65005,53,2,2,84,148.0,167,23952.09581,0,BENIGN
5/7/2017 10:03,192.168.10.14,34.202.177.176,6,51027,80,2,0,12,0.0,42,47619.04762,0,BENIGN
4/7/2017 2:12,192.168.10.19,192.168.10.3,17,13045,53,2,2,94,350.0,31288,127.844541,0,BENIGN
5/7/2017 2:25,8.43.72.32,192.168.10.12,6,443,46412,1,1,6,6.0,56,35714.28571,0,BENIGN
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,63742,80,3,6,26,11607.0,1610204,5.589353896,0,DDoS
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,64427,80,8,6,56,11601.0,101998937,0.137256332,0,DDoS
4/7/2017 3:59,192.168.10.14,192.168.10.50,6,57511,22,39,44,2632,6634.0,1420993,58.40985846,0,BENIGN
7/7/2017 4:16,192.168.10.50,192.168.10.14,6,22,58427,1,2,6,12.0,83,36144.57831,0,BENIGN
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,35226,80,4,0,24,0.0,6520618,0.613438788,0,DDoS
7/7/2017 4:12,172.16.0.1,192.168.10.50,6,37697,80,3,5,26,11601.0,1762208,4.539759211,0,DDoS
4/7/2017 3:09,172.16.0.1,192.168.10.50,6,52174,22,21,32,2008,2745.0,13551368,3.911044258,0,SSH-Patator
4/7/2017 9:58,172.16.0.1,192.168.10.50,6,57238,21,9,15,103,188.0,9038973,2.6551689,0,FTP-Patator
7/7/2017 3:56,172.16.0.1,192.168.10.50,6,51716,80,9,5,62,11601.0,73400295,0.190734928,0,DDoS
4/7/2017 1:33,192.168.10.5,104.196.137.206,6,57299,443,22,20,2899,8030.0,66235493,0.634101116,0,BENIGN
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,51878,80,9,5,62,11607.0,83773544,0.167117199,0,DDoS
5/7/2017 12:55,192.168.10.19,192.168.10.3,6,46062,3268,2,2,114,12.0,148,27027.02703,1,BENIGN
7/7/2017 4:13,192.168.10.3,192.168.10.1,17,60534,53,1,1,54,122.0,48692,41.07450916,0,BENIGN
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,49464,80,3,6,26,11601.0,118582,75.89684775,0,DDoS
7/7/2017 4:12,172.16.0.1,192.168.10.50,6,37305,80,4,0,24,0.0,2069017,1.933285227,0,DDoS
7/7/2017 3:58,172.16.0.1,192.168.10.50,6,16068,80,3,5,26,11607.0,894562,8.942924023,0,DDoS
7/7/2017 4:10,172.16.0.1,192.168.10.50,6,57704,80,9,5,62,11601.0,92499432,0.151352281,0,DDoS
5/7/2017 3:34,38.93.140.48,192.168.10.17,6,80,47974,1,1,0,0.0,51,39215.68627,0,BENIGN
7/7/2017 4:00,172.16.0.1,192.168.10.50,6,19790,80,4,0,24,0.0,23630059,0.169275921,0,DDoS
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,59317,80,4,0,24,0.0,11939676,0.335017466,0,DDoS
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,18425,80,5,0,30,0.0,11909689,0.419826244,0,DDoS
7/7/2017 4:13,172.16.0.1,192.168.10.50,6,38665,80,4,0,24,0.0,8959759,0.446440579,0,DDoS
5/7/2017 1:18,192.168.10.17,172.217.6.194,6,34553,443,7,4,635,168.0,5039210,2.182881841,0,BENIGN
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,49895,80,3,6,26,11601.0,26541,339.0979993,0,DDoS
7/7/2017 3:57,172.16.0.1,192.168.10.50,6,14912,80,4,0,24,0.0,2066985,1.93518579,0,DDoS
5/7/2017 2:29,192.168.10.3,192.168.10.1,17,60765,53,1,1,43,277.0,30772,64.99415053,0,BENIGN
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,56707,80,5,0,30,0.0,2066565,2.419473861,0,DDoS
4/7/2017 4:32,172.217.12.193,192.168.10.51,6,443,39902,1,1,0,0.0,51,39215.68627,0,BENIGN
4/7/2017 10:03,192.168.10.14,172.217.10.238,6,51042,443,18,20,865,18329.0,259522,146.4230393,0,BENIGN
5/7/2017 1:14,192.168.10.17,192.168.10.3,17,4875,53,2,2,72,146.0,50251,79.60040596,0,BENIGN
5/7/2017 1:46,192.168.10.9,192.168.10.3,17,49451,53,2,2,98,190.0,53835,74.30110523,0,BENIGN
5/7/2017 1:20,192.168.10.5,64.238.147.53,6,52557,80,1,1,6,6.0,35875,55.74912892,0,BENIGN
5/7/2017 11:20,192.168.10.17,97.107.128.58,17,123,123,1,1,48,48.0,23648,84.57374831,0,BENIGN
4/7/2017 9:31,192.168.10.25,52.84.145.179,6,49598,443,353,426,4645,865492.0,4219614,184.6140429,0,BENIGN
7/7/2017 3:58,172.16.0.1,192.168.10.50,6,17318,80,3,4,26,11607.0,204631,34.20791571,0,DDoS
7/7/2017 4:07,172.16.0.1,192.168.10.50,6,28837,80,5,0,30,0.0,6947831,0.719649053,0,DDoS
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,60485,80,1,1,6,6.0,6,333333.3333,0,DDoS
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,18636,80,3,5,26,11607.0,40406,197.9903975,0,DDoS
4/7/2017 9:56,172.16.0.1,192.168.10.50,6,57034,21,2,1,14,0.0,225,13333.33333,1,FTP-Patator
5/7/2017 4:31,185.167.164.37,192.168.10.16,6,443,38240,2,0,0,0.0,3,666666.6667,0,BENIGN
5/7/2017 2:30,192.168.10.8,192.168.10.3,17,54458,53,2,2,68,100.0,31093,128.6463191,0,BENIGN
5/7/2017 1:53,192.168.10.8,192.168.10.3,17,55774,53,2,2,128,224.0,159,25157.2327,0,BENIGN
4/7/2017 9:39,192.168.10.19,192.168.10.3,17,51966,53,2,2,66,208.0,47684,83.88558007,0,BENIGN
4/7/2017 9:43,52.20.63.244,192.168.10.5,6,443,50544,1,1,0,0.0,55,36363.63636,0,BENIGN
5/7/2017 1:25,192.168.10.9,104.16.65.157,6,18753,443,1,2,6,12.0,4,750000.0,0,BENIGN
5/7/2017 3:19,192.168.10.9,162.208.117.11,6,21859,80,2,0,12,0.0,4980,401.6064257,0,BENIGN
7/7/2017 3:51,192.168.10.3,192.168.10.1,17,62137,53,1,1,49,189.0,48452,41.27796582,0,BENIGN
5/7/2017 3:33,192.168.10.14,192.168.10.3,17,58918,53,2,2,86,118.0,154,25974.02597,0,BENIGN
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,57884,80,5,0,30,0.0,2216959,2.255341664,0,DDoS
7/7/2017 4:15,172.16.0.1,192.168.10.50,6,42620,80,3,6,26,11601.0,43374,207.4975792,0,DDoS
4/7/2017 4:24,192.168.10.8,68.67.178.132,6,56751,443,9,11,2561,7854.0,10876817,1.838773237,0,BENIGN
7/7/2017 4:14,172.16.0.1,192.168.10.50,6,40340,80,3,4,26,11601.0,39091,179.069351,0,DDoS
5/7/2017 3:09,192.168.10.3,192.168.10.1,17,62084,53,1,1,54,127.0,47431,42.16651557,0,BENIGN
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,28156,80,4,0,24,0.0,8318780,0.480839739,0,DDoS
7/7/2017 4:06,172.16.0.1,192.168.10.50,6,64990,80,7,6,50,11607.0,9789886,1.32790106,0,DDoS
4/7/2017 2:48,172.16.0.1,192.168.10.50,6,50102,22,23,32,2008,2745.0,13340867,4.122670588,0,SSH-Patator
4/7/2017 2:04,107.22.198.94,192.168.10.51,6,443,37848,1,1,0,0.0,43,46511.62791,0,BENIGN
4/7/2017 3:35,192.168.10.15,192.168.10.3,17,59693,53,2,2,88,168.0,30854,129.642834,0,BENIGN
7/7/2017 4:10,172.16.0.1,192.168.10.50,6,34613,80,3,5,26,11607.0,1769304,4.521551978,0,DDoS
4/7/2017 2:16,192.168.10.3,192.168.10.1,17,62044,53,2,2,91,212.0,84376463,0.047406585,0,BENIGN
7/7/2017 4:29,192.168.10.15,88.212.241.113,6,60262,443,13,15,4923,7638.0,6809307,4.112019035,0,BENIGN
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,34835,80,3,5,26,11607.0,1048350,7.631039252,0,DDoS
4/7/2017 9:44,172.16.0.1,192.168.10.50,6,55438,21,2,0,14,0.0,48,41666.66667,1,FTP-Patator
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,51906,80,4,0,24,0.0,4163283,0.96078023,0,DDoS
4/7/2017 1:48,192.168.10.9,192.168.10.3,17,62217,53,2,2,106,238.0,60603,66.00333317,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,54647,80,5,0,30,0.0,11077730,0.451356009,0,DDoS
5/7/2017 2:34,72.167.239.239,192.168.10.8,6,80,58184,1,1,6,6.0,82,24390.2439,0,BENIGN
7/7/2017 3:56,172.16.0.1,192.168.10.50,6,52049,80,8,7,56,11601.0,73145108,0.205071814,0,DDoS
5/7/2017 10:07,192.168.10.9,192.168.10.3,17,52714,53,2,2,72,414.0,32590,122.7370359,0,BENIGN
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,60650,80,4,0,24,0.0,8252576,0.484697142,0,DDoS
4/7/2017 1:25,104.88.66.118,192.168.10.25,6,443,55958,3,0,37,0.0,4,750000.0,0,BENIGN
5/7/2017 4:34,192.168.10.8,192.168.10.3,17,51818,53,2,2,88,120.0,141,28368.79433,0,BENIGN
7/7/2017 4:11,172.16.0.1,192.168.10.50,6,60742,80,8,4,56,11601.0,97905463,0.122567216,0,DDoS
5/7/2017 12:41,192.168.10.51,192.168.10.3,17,44672,53,2,2,64,96.0,175,22857.14286,0,BENIGN
7/7/2017 3:56,192.168.10.15,68.67.178.252,6,58698,443,8,12,2842,10854.0,10503015,1.904215123,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,26257,80,3,6,26,11607.0,1019678,8.826315759,0,DDoS
5/7/2017 11:43,192.168.10.3,192.168.10.1,17,62398,53,1,1,45,206.0,92730,21.5679931,0,BENIGN
5/7/2017 4:48,192.168.10.3,192.168.10.1,17,60587,53,2,2,102,276.0,25355341,0.157757689,0,BENIGN
7/7/2017 3:58,192.168.10.50,172.16.0.1,6,80,55259,6,10,11613,68.0,73058453,0.219002721,0,BENIGN
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,24070,80,3,5,26,11607.0,1166517,6.858022643,0,DDoS
5/7/2017 11:14,8.18.45.65,192.168.10.12,6,80,35626,1,1,6,6.0,54,37037.03704,0,BENIGN
7/7/2017 3:58,192.168.10.16,69.172.216.111,6,37118,80,3,4,972,296.0,51228,136.6440228,0,BENIGN
5/7/2017 10:15,192.168.10.15,192.168.10.3,17,52432,53,2,2,98,258.0,199,20100.50251,0,BENIGN
7/7/2017 4:16,172.16.0.1,192.168.10.50,6,42913,80,5,0,30,0.0,8705770,0.574331736,0,DDoS
7/7/2017 4:00,172.16.0.1,192.168.10.50,6,55802,80,4,0,24,0.0,367800,10.8754758,0,DDoS
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,63165,80,5,0,30,0.0,10039740,0.498020865,0,DDoS
4/7/2017 11:41,192.168.10.14,192.168.10.3,17,56772,53,2,2,88,170.0,61188,65.37229522,0,BENIGN
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,61487,80,8,6,56,11607.0,80365095,0.174204983,0,DDoS
4/7/2017 10:22,192.168.10.3,192.168.10.1,17,62001,53,1,1,55,112.0,80280,24.91280518,0,BENIGN
7/7/2017 4:29,192.168.10.3,192.168.10.1,17,62408,53,1,1,46,253.0,94680,21.12378538,0,BENIGN
7/7/2017 3:56,172.16.0.1,192.168.10.50,6,50131,80,5,0,30,0.0,8745768,0.571705081,0,DDoS
5/7/2017 10:19,192.168.10.8,192.168.10.3,17,57080,53,2,2,106,276.0,30882,129.5252898,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,26317,80,3,4,26,11601.0,634657,11.02957976,0,DDoS
7/7/2017 4:01,172.16.0.1,192.168.10.50,6,20605,80,3,5,26,11607.0,1405842,5.690539904,0,DDoS
7/7/2017 4:12,172.16.0.1,192.168.10.50,6,61828,80,3,5,26,11601.0,24450,327.198364,0,DDoS
5/7/2017 10:33,192.168.10.3,65.52.108.254,6,52059,443,2,0,12,0.0,149,13422.81879,0,BENIGN
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,52286,80,4,0,24,0.0,11885693,0.336539064,0,DDoS
5/7/2017 3:13,162.208.20.178,192.168.10.5,6,443,56385,2,0,280,0.0,4,500000.0,1,BENIGN
7/7/2017 4:08,172.16.0.1,192.168.10.50,6,54352,80,8,5,56,11607.0,88583661,0.146753926,0,DDoS
4/7/2017 9:37,172.16.0.1,192.168.10.50,6,54524,21,9,15,103,188.0,8809846,2.724224691,0,FTP-Patator
5/7/2017 11:04,192.168.10.16,192.168.10.3,17,7227,53,2,2,84,236.0,75159,53.22050586,0,BENIGN
5/7/2017 10:16,192.168.10.15,192.168.10.3,17,56790,53,2,2,78,110.0,163,24539.8773,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,26320,80,3,6,26,11607.0,1307921,6.88114955,0,DDoS
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,23805,80,3,6,26,11607.0,721725,12.47012366,0,DDoS
7/7/2017 3:57,172.16.0.1,192.168.10.50,6,51570,80,5,0,30,0.0,8296890,0.602635445,0,DDoS
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,24374,80,3,4,26,11601.0,160013,43.7464456,0,DDoS
5/7/2017 2:30,192.168.10.8,192.168.10.3,17,58752,53,2,2,150,406.0,219,18264.84018,0,BENIGN
5/7/2017 9:09,192.168.10.12,52.39.184.23,6,38814,80,9,9,443,582.0,60637210,0.296847431,0,BENIGN
5/7/2017 1:25,74.117.200.68,192.168.10.9,6,443,18889,2,0,12,0.0,999958,2.000084004,0,BENIGN
4/7/2017 1:26,192.168.10.25,23.208.26.242,6,55986,443,3,1,0,0.0,139,28776.97842,0,BENIGN
5/7/2017 10:25,192.168.10.8,192.168.10.3,17,62939,53,2,2,64,96.0,226,17699.11504,0,BENIGN
7/7/2017 4:00,172.16.0.1,192.168.10.50,6,19307,80,3,5,26,11601.0,801170,9.985396358,0,DDoS
4/7/2017 2:23,172.16.0.1,192.168.10.50,6,47670,22,1,1,0,0.0,40,50000.0,0,SSH-Patator
7/7/2017 4:10,172.16.0.1,192.168.10.50,6,57710,80,9,6,62,11601.0,92492045,0.162176109,0,DDoS
4/7/2017 2:16,192.168.10.25,178.172.160.5,6,58116,443,4,0,37,0.0,786,5089.058524,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,62898,80,4,0,24,0.0,8040403,0.497487502,0,DDoS
4/7/2017 10:07,172.16.0.1,192.168.10.50,6,58462,21,9,15,104,188.0,8973214,2.674626951,0,FTP-Patator
5/7/2017 10:33,192.168.10.51,172.16.0.1,6,48675,443,2,0,31,0.0,3,666666.6667,1,BENIGN
7/7/2017 3:59,172.16.0.1,192.168.10.50,6,18616,80,5,0,30,0.0,3868938,1.292344307,0,DDoS
5/7/2017 4:33,192.168.10.19,213.128.77.155,6,52377,443,8,14,977,12064.0,578586,38.02373372,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,53407,80,4,0,24,0.0,2039969,1.96081411,0,DDoS
7/7/2017 4:02,172.16.0.1,192.168.10.50,6,61542,80,3,6,26,11607.0,79371,113.391541,0,DDoS
4/7/2017 9:31,192.168.10.5,172.217.6.234,6,49807,80,27,31,320,34096.0,115263673,0.503194098,0,BENIGN
4/7/2017 9:11,192.168.10.16,54.80.25.161,6,42380,443,8,9,319,6503.0,4218261,4.030096763,0,BENIGN
4/7/2017 1:40,192.168.10.3,192.168.10.1,17,61864,53,1,1,49,90.0,251416,7.954943202,0,BENIGN
7/7/2017 4:09,172.16.0.1,192.168.10.50,6,56428,80,3,5,26,11607.0,997780,8.017799515,0,DDoS
4/7/2017 11:10,104.88.108.38,192.168.10.5,6,80,55055,1,1,0,0.0,72,27777.77778,0,BENIGN
4/7/2017 3:09,172.16.0.1,192.168.10.50,6,52144,22,1,1,0,0.0,49,40816.32653,0,SSH-Patator
5/7/2017 10:44,192.168.10.50,172.16.0.1,6,80,40856,7,6,11595,377.0,97266841,0.133652948,0,BENIGN
4/7/2017 4:13,80.82.201.86,192.168.10.15,6,443,58573,2,0,0,0.0,2,1000000.0,0,BENIGN
4/7/2017 12:42,192.168.10.3,192.168.10.1,17,60875,53,1,1,42,90.0,68296,29.28429191,0,BENIGN
7/7/2017 4:04,172.16.0.1,192.168.10.50,6,25810,80,3,6,26,11607.0,98407,91.45690855,0,DDoS
7/7/2017 4:05,172.16.0.1,192.168.10.50,6,50688,80,8,4,56,11601.0,81806929,0.146686841,0,DDoS
7/7/2017 4:03,172.16.0.1,192.168.10.50,6,24795,80,3,6,26,11607.0,53633,167.8071337,0,DDoS
7/7/2017 3:58,172.16.0.1,192.168.10.50,6,52998,80,4,0,24,0.0,7003819,0.571116986,0,DDoS
