<<<<<<< HEAD
row_id,timestamp,source,event_type,severity,raw_fields,source_file,source_row
R002347,2017-07-07T04:02:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":11838704,""flow_packets_per_s"":0.422343527,""fwd_bytes"":30,""fwd_packets"":5,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":23245,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:02""}",raw_subset.csv,2347
R002348,2017-07-07T04:07:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11607,""bwd_packets"":5,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":87178956,""flow_packets_per_s"":0.149118556,""fwd_bytes"":56,""fwd_packets"":8,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":53133,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:07""}",raw_subset.csv,2348
R002349,2017-07-05T11:49:00,192.168.10.15,network_flow,info,"{""bwd_bytes"":870,""bwd_packets"":4,""dest_ip"":""178.255.83.1"",""dest_port"":80,""flow_duration"":49861,""flow_packets_per_s"":140.390285,""fwd_bytes"":442,""fwd_packets"":3,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":55760,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 11:49""}",raw_subset.csv,2349
R002350,2017-07-07T04:09:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11607,""bwd_packets"":4,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":91587594,""flow_packets_per_s"":0.131022112,""fwd_bytes"":56,""fwd_packets"":8,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":55920,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:09""}",raw_subset.csv,2350
R002351,2017-07-04T02:27:00,192.168.10.8,network_flow,info,"{""bwd_bytes"":158,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":181,""flow_packets_per_s"":22099.44751,""fwd_bytes"":102,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":53935,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 2:27""}",raw_subset.csv,2351
R002352,2017-07-07T04:06:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":6047844,""flow_packets_per_s"":0.661392721,""fwd_bytes"":24,""fwd_packets"":4,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":49349,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:06""}",raw_subset.csv,2352
R002353,2017-07-07T04:15:00,192.168.10.50,network_flow,info,"{""bwd_bytes"":30,""bwd_packets"":6,""dest_ip"":""172.16.0.1"",""dest_port"":64199,""flow_duration"":9963525,""flow_packets_per_s"":0.702562597,""fwd_bytes"":1375,""fwd_packets"":1,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":80,""syn_flag_count"":1,""timestamp_raw"":""7/7/2017 4:15""}",raw_subset.csv,2353
R002354,2017-07-07T03:57:00,192.168.10.12,network_flow,info,"{""bwd_bytes"":646,""bwd_packets"":8,""dest_ip"":""119.205.194.11"",""dest_port"":80,""flow_duration"":15886990,""flow_packets_per_s"":1.070057953,""fwd_bytes"":1876,""fwd_packets"":9,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":40680,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 3:57""}",raw_subset.csv,2354
R002355,2017-07-04T10:16:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":188,""bwd_packets"":15,""dest_ip"":""192.168.10.50"",""dest_port"":21,""flow_duration"":9008169,""flow_packets_per_s"":2.664248417,""fwd_bytes"":108,""fwd_packets"":9,""label"":""FTP-Patator"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":59678,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 10:16""}",raw_subset.csv,2355
R002356,2017-07-05T01:50:00,104.88.8.185,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.9"",""dest_port"":19282,""flow_duration"":14291,""flow_packets_per_s"":209.9223287,""fwd_bytes"":43,""fwd_packets"":3,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":443,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 1:50""}",raw_subset.csv,2356
R002357,2017-07-07T04:01:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":8090779,""flow_packets_per_s"":0.494389972,""fwd_bytes"":24,""fwd_packets"":4,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":58056,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:01""}",raw_subset.csv,2357
R002358,2017-07-07T03:57:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":1171006,""flow_packets_per_s"":4.269832947,""fwd_bytes"":30,""fwd_packets"":5,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":51753,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 3:57""}",raw_subset.csv,2358
R002359,2017-07-05T11:34:00,192.168.10.15,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""173.194.206.108"",""dest_port"":465,""flow_duration"":71,""flow_packets_per_s"":42253.52113,""fwd_bytes"":49,""fwd_packets"":3,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":55338,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 11:34""}",raw_subset.csv,2359
R002360,2017-07-04T03:26:00,172.217.11.46,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":1,""dest_ip"":""192.168.10.17"",""dest_port"":33464,""flow_duration"":52,""flow_packets_per_s"":38461.53846,""fwd_bytes"":0,""fwd_packets"":1,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":443,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 3:26""}",raw_subset.csv,2360
R002361,2017-07-05T09:12:00,192.168.10.8,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""23.61.187.27"",""dest_port"":80,""flow_duration"":114,""flow_packets_per_s"":17543.85965,""fwd_bytes"":12,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":49694,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 9:12""}",raw_subset.csv,2361
R002362,2017-07-05T12:17:00,192.168.10.16,network_flow,info,"{""bwd_bytes"":192,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":31388,""flow_packets_per_s"":127.4372372,""fwd_bytes"":70,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":20512,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 12:17""}",raw_subset.csv,2362
R002363,2017-07-04T01:02:00,192.168.10.25,network_flow,info,"{""bwd_bytes"":67984,""bwd_packets"":46,""dest_ip"":""52.84.145.65"",""dest_port"":443,""flow_duration"":174833,""flow_packets_per_s"":428.9807988,""fwd_bytes"":887,""fwd_packets"":29,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":55030,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 1:02""}",raw_subset.csv,2363
R002364,2017-07-07T04:01:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":8680716,""flow_packets_per_s"":0.575989354,""fwd_bytes"":30,""fwd_packets"":5,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":21713,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:01""}",raw_subset.csv,2364
R002365,2017-07-05T10:26:00,192.168.10.12,network_flow,info,"{""bwd_bytes"":252,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":260,""flow_packets_per_s"":15384.61538,""fwd_bytes"":86,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":45458,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 10:26""}",raw_subset.csv,2365
R002366,2017-07-04T11:58:00,192.168.10.17,network_flow,info,"{""bwd_bytes"":386,""bwd_packets"":3,""dest_ip"":""176.9.100.103"",""dest_port"":80,""flow_duration"":5964781,""flow_packets_per_s"":1.17355524,""fwd_bytes"":572,""fwd_packets"":4,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":43134,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 11:58""}",raw_subset.csv,2366
R002367,2017-07-04T09:47:00,192.168.10.3,network_flow,info,"{""bwd_bytes"":183,""bwd_packets"":1,""dest_ip"":""192.168.10.1"",""dest_port"":53,""flow_duration"":30702,""flow_packets_per_s"":65.142336,""fwd_bytes"":55,""fwd_packets"":1,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":61131,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 9:47""}",raw_subset.csv,2367
R002368,2017-07-05T08:47:00,50.19.105.166,network_flow,info,"{""bwd_bytes"":6,""bwd_packets"":1,""dest_ip"":""192.168.10.9"",""dest_port"":13989,""flow_duration"":17,""flow_packets_per_s"":117647.0588,""fwd_bytes"":6,""fwd_packets"":1,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":80,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 8:47""}",raw_subset.csv,2368
R002369,2017-07-04T09:24:00,192.168.10.15,network_flow,info,"{""bwd_bytes"":284,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":28582,""flow_packets_per_s"":139.9482192,""fwd_bytes"":84,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":61557,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 9:24""}",raw_subset.csv,2369
R002370,2017-07-05T10:01:00,192.168.10.19,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":1,""dest_ip"":""157.240.2.25"",""dest_port"":443,""flow_duration"":1174,""flow_packets_per_s"":4258.943782,""fwd_bytes"":24,""fwd_packets"":4,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":52520,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 10:01""}",raw_subset.csv,2370
R002371,2017-07-04T09:01:00,192.168.10.9,network_flow,info,"{""bwd_bytes"":488,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":61065,""flow_packets_per_s"":65.50397118,""fwd_bytes"":72,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":53320,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 9:01""}",raw_subset.csv,2371
R002372,2017-07-05T02:01:00,192.168.10.9,network_flow,info,"{""bwd_bytes"":122,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":188,""flow_packets_per_s"":21276.59574,""fwd_bytes"":90,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":51628,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 2:01""}",raw_subset.csv,2372
R002373,2017-07-07T04:13:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":7777847,""flow_packets_per_s"":0.514281137,""fwd_bytes"":24,""fwd_packets"":4,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":38417,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:13""}",raw_subset.csv,2373
R002374,2017-07-05T09:35:00,192.168.10.17,network_flow,info,"{""bwd_bytes"":3496,""bwd_packets"":9,""dest_ip"":""213.239.195.215"",""dest_port"":443,""flow_duration"":4054558,""flow_packets_per_s"":4.192812139,""fwd_bytes"":925,""fwd_packets"":8,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":45513,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 9:35""}",raw_subset.csv,2374
R002375,2017-07-05T09:10:00,192.168.10.51,network_flow,info,"{""bwd_bytes"":132,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":221,""flow_packets_per_s"":18099.54751,""fwd_bytes"":68,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":24306,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 9:10""}",raw_subset.csv,2375
R002376,2017-07-07T04:05:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":6121831,""flow_packets_per_s"":0.653399285,""fwd_bytes"":24,""fwd_packets"":4,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":26846,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:05""}",raw_subset.csv,2376
R002377,2017-07-04T04:28:00,192.168.10.9,network_flow,info,"{""bwd_bytes"":145,""bwd_packets"":3,""dest_ip"":""23.22.206.204"",""dest_port"":443,""flow_duration"":1411710,""flow_packets_per_s"":4.958525476,""fwd_bytes"":226,""fwd_packets"":4,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":11927,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 4:28""}",raw_subset.csv,2377
R002378,2017-07-07T03:59:00,192.168.10.12,network_flow,info,"{""bwd_bytes"":760,""bwd_packets"":8,""dest_ip"":""119.205.194.14"",""dest_port"":80,""flow_duration"":15869346,""flow_packets_per_s"":1.071247675,""fwd_bytes"":1788,""fwd_packets"":9,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":47900,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 3:59""}",raw_subset.csv,2378
R002379,2017-07-07T04:31:00,192.168.10.9,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":1,""dest_ip"":""104.97.73.172"",""dest_port"":80,""flow_duration"":5647142,""flow_packets_per_s"":0.7083229,""fwd_bytes"":12,""fwd_packets"":3,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":10133,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:31""}",raw_subset.csv,2379
R002380,2017-07-04T02:42:00,192.168.10.16,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""172.217.10.134"",""dest_port"":443,""flow_duration"":10719,""flow_packets_per_s"":279.8768542,""fwd_bytes"":77,""fwd_packets"":3,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":43076,""syn_flag_count"":1,""timestamp_raw"":""4/7/2017 2:42""}",raw_subset.csv,2380
R002381,2017-07-07T04:04:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11601,""bwd_packets"":6,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":146798,""flow_packets_per_s"":61.30873718,""fwd_bytes"":26,""fwd_packets"":3,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":64315,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:04""}",raw_subset.csv,2381
R002382,2017-07-04T04:29:00,192.168.10.9,network_flow,info,"{""bwd_bytes"":3502,""bwd_packets"":5,""dest_ip"":""162.208.20.178"",""dest_port"":443,""flow_duration"":813746,""flow_packets_per_s"":14.74661627,""fwd_bytes"":358,""fwd_packets"":7,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":12499,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 4:29""}",raw_subset.csv,2382
R002383,2017-07-07T04:11:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11601,""bwd_packets"":5,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":96864505,""flow_packets_per_s"":0.134208088,""fwd_bytes"":56,""fwd_packets"":8,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":59419,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:11""}",raw_subset.csv,2383
R002384,2017-07-07T04:11:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11601,""bwd_packets"":4,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":27360,""flow_packets_per_s"":255.8479532,""fwd_bytes"":26,""fwd_packets"":3,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":35377,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:11""}",raw_subset.csv,2384
R002385,2017-07-04T09:15:00,192.168.10.8,network_flow,info,"{""bwd_bytes"":380,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":61629,""flow_packets_per_s"":64.90450924,""fwd_bytes"":68,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":50228,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 9:15""}",raw_subset.csv,2385
R002386,2017-07-07T04:11:00,192.168.10.50,network_flow,info,"{""bwd_bytes"":30,""bwd_packets"":6,""dest_ip"":""172.16.0.1"",""dest_port"":35382,""flow_duration"":1170260,""flow_packets_per_s"":5.981576744,""fwd_bytes"":1375,""fwd_packets"":1,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":80,""syn_flag_count"":1,""timestamp_raw"":""7/7/2017 4:11""}",raw_subset.csv,2386
R002387,2017-07-04T11:30:00,172.217.9.238,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.14"",""dest_port"":53659,""flow_duration"":186,""flow_packets_per_s"":10752.68817,""fwd_bytes"":0,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":443,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 11:30""}",raw_subset.csv,2387
R002388,2017-07-05T04:22:00,192.168.10.17,network_flow,info,"{""bwd_bytes"":276,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":47291,""flow_packets_per_s"":84.58269015,""fwd_bytes"":78,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":27349,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 4:22""}",raw_subset.csv,2388
R002389,2017-07-04T10:54:00,192.168.10.5,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":1,""dest_ip"":""72.21.91.29"",""dest_port"":80,""flow_duration"":5815616,""flow_packets_per_s"":0.687803321,""fwd_bytes"":0,""fwd_packets"":3,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":54298,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 10:54""}",raw_subset.csv,2389
R002390,2017-07-04T04:48:00,192.168.10.14,network_flow,info,"{""bwd_bytes"":144,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":185,""flow_packets_per_s"":21621.62162,""fwd_bytes"":88,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":53290,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 4:48""}",raw_subset.csv,2390
R002391,2017-07-05T11:21:00,192.168.10.12,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":1,""dest_ip"":""104.20.3.47"",""dest_port"":80,""flow_duration"":5571729,""flow_packets_per_s"":0.717910006,""fwd_bytes"":12,""fwd_packets"":3,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":58050,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 11:21""}",raw_subset.csv,2391
R002392,2017-07-07T03:57:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11601,""bwd_packets"":6,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":1806946,""flow_packets_per_s"":4.980779724,""fwd_bytes"":26,""fwd_packets"":3,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":53042,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 3:57""}",raw_subset.csv,2392
R002393,2017-07-05T09:23:00,192.168.10.14,network_flow,info,"{""bwd_bytes"":2244,""bwd_packets"":15,""dest_ip"":""172.217.10.78"",""dest_port"":80,""flow_duration"":110755647,""flow_packets_per_s"":0.297953205,""fwd_bytes"":1365,""fwd_packets"":18,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":49950,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 9:23""}",raw_subset.csv,2393
R002394,2017-07-07T04:02:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11601,""bwd_packets"":4,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":1857582,""flow_packets_per_s"":3.768339702,""fwd_bytes"":26,""fwd_packets"":3,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":61346,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:02""}",raw_subset.csv,2394
R002395,2017-07-07T04:09:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11601,""bwd_packets"":4,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":857588,""flow_packets_per_s"":8.162427646,""fwd_bytes"":26,""fwd_packets"":3,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":56782,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:09""}",raw_subset.csv,2395
R002396,2017-07-07T04:02:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11601,""bwd_packets"":5,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":92963,""flow_packets_per_s"":86.05574261,""fwd_bytes"":26,""fwd_packets"":3,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":62160,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:02""}",raw_subset.csv,2396
R002397,2017-07-05T04:31:00,192.168.10.19,network_flow,info,"{""bwd_bytes"":248,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":266,""flow_packets_per_s"":15037.59398,""fwd_bytes"":74,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":2436,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 4:31""}",raw_subset.csv,2397
R002398,2017-07-07T04:10:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":11601,""bwd_packets"":3,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":252103,""flow_packets_per_s"":23.79979612,""fwd_bytes"":26,""fwd_packets"":3,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":33129,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:10""}",raw_subset.csv,2398
R002399,2017-07-04T01:49:00,192.168.10.17,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":2,""dest_ip"":""198.24.170.178"",""dest_port"":80,""flow_duration"":28264,""flow_packets_per_s"":106.1420889,""fwd_bytes"":0,""fwd_packets"":1,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":49602,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 1:49""}",raw_subset.csv,2399
R002400,2017-07-07T04:10:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":4050928,""flow_packets_per_s"":1.234285082,""fwd_bytes"":30,""fwd_packets"":5,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":34012,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:10""}",raw_subset.csv,2400
R002401,2017-07-07T03:57:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":12103730,""flow_packets_per_s"":0.413095798,""fwd_bytes"":30,""fwd_packets"":5,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":50385,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 3:57""}",raw_subset.csv,2401
R002402,2017-07-05T04:34:00,192.168.10.3,network_flow,info,"{""bwd_bytes"":186,""bwd_packets"":1,""dest_ip"":""192.168.10.1"",""dest_port"":53,""flow_duration"":78838,""flow_packets_per_s"":25.36847713,""fwd_bytes"":58,""fwd_packets"":1,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":60362,""syn_flag_count"":0,""timestamp_raw"":""5/7/2017 4:34""}",raw_subset.csv,2402
R002403,2017-07-07T04:07:00,192.168.10.50,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":2,""dest_ip"":""192.168.10.17"",""dest_port"":48598,""flow_duration"":227,""flow_packets_per_s"":13215.85903,""fwd_bytes"":0,""fwd_packets"":1,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":6341,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:07""}",raw_subset.csv,2403
R002404,2017-07-04T02:23:00,192.168.10.8,network_flow,info,"{""bwd_bytes"":343,""bwd_packets"":17,""dest_ip"":""23.195.253.206"",""dest_port"":443,""flow_duration"":115727275,""flow_packets_per_s"":0.311076192,""fwd_bytes"":2212,""fwd_packets"":19,""label"":""BENIGN"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":54400,""syn_flag_count"":0,""timestamp_raw"":""4/7/2017 2:23""}",raw_subset.csv,2404
R002405,2017-07-07T04:51:00,192.168.10.12,network_flow,info,"{""bwd_bytes"":202,""bwd_packets"":2,""dest_ip"":""192.168.10.3"",""dest_port"":53,""flow_duration"":247,""flow_packets_per_s"":16194.33198,""fwd_bytes"":58,""fwd_packets"":2,""label"":""BENIGN"",""protocol"":17,""protocol_name"":""UDP"",""src_port"":24133,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:51""}",raw_subset.csv,2405
R002406,2017-07-07T03:59:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":8682802,""flow_packets_per_s"":0.46068078,""fwd_bytes"":24,""fwd_packets"":4,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":17672,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 3:59""}",raw_subset.csv,2406
R002407,2017-07-07T04:01:00,172.16.0.1,network_flow,info,"{""bwd_bytes"":0,""bwd_packets"":0,""dest_ip"":""192.168.10.50"",""dest_port"":80,""flow_duration"":8267993,""flow_packets_per_s"":0.483793346,""fwd_bytes"":24,""fwd_packets"":4,""label"":""DDoS"",""protocol"":6,""protocol_name"":""TCP"",""src_port"":57713,""syn_flag_count"":0,""timestamp_raw"":""7/7/2017 4:01""}",raw_subset.csv,2407
