row_id,timestamp,source,event_type,severity,raw_fields,source_file,source_row
F141,2026-09-01T13:39:57,192.168.1.22,logout,info,"{""bytes"": 753, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,141
F142,2026-09-01T13:40:10,192.168.1.23,http_request,info,"{""bytes"": 790, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,142
F143,2026-09-01T13:41:23,192.168.1.24,login_success,info,"{""bytes"": 827, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.10"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,143
F144,2026-09-01T14:00:00,192.168.1.61,file_access,high,"{""bytes"": 1200000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/finance/payroll_2026.xlsx"", ""path"": ""/share/finance/payroll_2026.xlsx"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,144
F145,2026-09-01T14:00:17,192.168.1.61,file_access,high,"{""bytes"": 1209000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/hr/salary_bands.xlsx"", ""path"": ""/share/hr/salary_bands.xlsx"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,145
F146,2026-09-01T14:00:34,192.168.1.61,file_access,high,"{""bytes"": 1218000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/finance/q3_forecast.xlsx"", ""path"": ""/share/finance/q3_forecast.xlsx"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,146
F147,2026-09-01T14:00:51,192.168.1.61,file_access,high,"{""bytes"": 1227000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/hr/employee_records.csv"", ""path"": ""/share/hr/employee_records.csv"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,147
F148,2026-09-01T14:01:08,192.168.1.61,file_access,high,"{""bytes"": 1236000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/finance/vendor_payments.xlsx"", ""path"": ""/share/finance/vendor_payments.xlsx"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,148
F149,2026-09-01T14:01:25,192.168.1.61,file_access,high,"{""bytes"": 1245000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/hr/contracts.pdf"", ""path"": ""/share/hr/contracts.pdf"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,149
F150,2026-09-01T14:01:42,192.168.1.61,file_access,high,"{""bytes"": 1254000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/finance/audit_2025.pdf"", ""path"": ""/share/finance/audit_2025.pdf"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,150
F151,2026-09-01T14:01:59,192.168.1.61,file_access,high,"{""bytes"": 1263000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/hr/reviews.docx"", ""path"": ""/share/hr/reviews.docx"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,151
F152,2026-09-01T14:02:16,192.168.1.61,file_access,high,"{""bytes"": 1272000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/finance/tax_filings.pdf"", ""path"": ""/share/finance/tax_filings.pdf"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,152
F153,2026-09-01T14:02:33,192.168.1.61,file_access,high,"{""bytes"": 1281000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/hr/onboarding.xlsx"", ""path"": ""/share/hr/onboarding.xlsx"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,153
F154,2026-09-01T14:02:50,192.168.1.61,file_access,high,"{""bytes"": 1290000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/finance/budget_2027.xlsx"", ""path"": ""/share/finance/budget_2027.xlsx"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,154
F155,2026-09-01T14:03:07,192.168.1.61,file_access,high,"{""bytes"": 1299000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/hr/exit_interviews.docx"", ""path"": ""/share/hr/exit_interviews.docx"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,155
F156,2026-09-01T14:03:24,192.168.1.61,file_access,high,"{""bytes"": 1308000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/finance/bank_details.csv"", ""path"": ""/share/finance/bank_details.csv"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,156
F157,2026-09-01T14:03:41,192.168.1.61,file_access,high,"{""bytes"": 1317000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""10.0.0.15"", ""message"": ""Read /share/hr/passport_scans.pdf"", ""path"": ""/share/hr/passport_scans.pdf"", ""protocol"": ""SMB"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,157
F158,2026-09-01T14:04:30,192.168.1.61,data_transfer,critical,"{""bytes"": 734000000, ""demo_expect"": ""suspicious"", ""demo_phase"": ""Data exfiltration"", ""dest_ip"": ""198.51.100.77"", ""dest_port"": 443, ""message"": ""Large outbound transfer to an external host"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""finance_svc""}",demo_feed.csv,158
F159,2026-09-01T14:30:00,192.168.1.21,http_request,info,"{""bytes"": 420, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,159
F160,2026-09-01T14:31:13,192.168.1.22,login_success,info,"{""bytes"": 457, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,160
F161,2026-09-01T14:32:26,192.168.1.23,file_access,info,"{""bytes"": 494, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,161
F162,2026-09-01T14:33:39,192.168.1.24,http_request,info,"{""bytes"": 531, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,162
F163,2026-09-01T14:34:52,192.168.1.21,logout,info,"{""bytes"": 568, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,163
F164,2026-09-01T14:35:05,192.168.1.22,http_request,info,"{""bytes"": 605, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,164
F165,2026-09-01T14:36:18,192.168.1.23,login_success,info,"{""bytes"": 642, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,165
F166,2026-09-01T14:37:31,192.168.1.24,file_access,info,"{""bytes"": 679, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,166
F167,2026-09-01T14:38:44,192.168.1.21,http_request,info,"{""bytes"": 716, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,167
F168,2026-09-01T14:39:57,192.168.1.22,logout,info,"{""bytes"": 753, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,168
F169,2026-09-01T14:40:10,192.168.1.23,http_request,info,"{""bytes"": 790, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""DESK-EMP-03"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee03""}",demo_feed.csv,169
F170,2026-09-01T14:41:23,192.168.1.24,login_success,info,"{""bytes"": 827, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""MOB-EMP-04"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee04""}",demo_feed.csv,170
F171,2026-09-01T14:42:36,192.168.1.21,file_access,info,"{""bytes"": 864, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-01"", ""message"": ""Routine activity"", ""path"": ""/share/team/agenda.pdf"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee01""}",demo_feed.csv,171
F172,2026-09-01T14:43:49,192.168.1.22,http_request,info,"{""bytes"": 901, ""demo_expect"": ""normal"", ""demo_phase"": ""Baseline traffic"", ""dest_ip"": ""10.0.0.20"", ""dest_port"": 443, ""device"": ""LAP-EMP-02"", ""message"": ""Routine activity"", ""protocol"": ""HTTPS"", ""status"": ""SUCCESS"", ""user"": ""employee02""}",demo_feed.csv,172
